koi_period,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_time0bk,koi_steff,koi_slogg,koi_srad,koi_smet,koi_kepmag,duty_cycle,rp_rs,koi_disposition
1.070.272.827,428.440,"9,89E+07",284.00,1.2690,1.318.358.910,4628.00,4.651,6.530,-1.000,15.926,"0,0000166795477","9,943088052",FALSE POSITIVE
977.170.246,348.420,"1,51E+06",94.50,6.460,1.322.378.300,5596.00,3.480,3.9380,-600,12.439,"0,00001485667422","1,2292274",FALSE POSITIVE
1.135.930.136,450.360,"2,72E+08",551.70,1.2820,1.323.965.560,6247.00,4.489,9.540,-3.400,15.524,"0,00001651950186","16,50666532",FALSE POSITIVE
1.801.863.222,724.920,"2,63E+09",463.40,6.810,1.324.844.900,7479.00,3.919,2.3240,-3.000,12.796,"0,00001676320357","51,24256044",FALSE POSITIVE
54.771.459.680,3.718.710,"7,22E+07",751.10,6.370,1.437.431.900,5145.00,3.466,3.8660,200,13.939,"0,000002828959661","8,499882352",FALSE POSITIVE
1.674.690.886,201.790,"5,27E+06",118.60,1.2120,1.321.721.070,6397.00,4.331,1.1570,-2.600,13.593,"0,000005020578267","2,296519105",FALSE POSITIVE
1.013.774.136,127.740,"3,39E+08",166.80,1.1610,1.319.588.800,3644.00,4.871,3.890,-3.000,16.758,"0,000005250183262","18,40597729",CANDIDATE
290.140.171.700,215.830,"4,84E+07",69.10,9.350,3.072.506.180,5631.00,4.212,1.2630,700,13.906,"0,00000003099507598","6,95413546",CANDIDATE
161.515.617.000,654.800,"2,22E+07",25.20,10,1.764.997.800,4243.00,4.637,6.410,200,15.561,"0,0000001689207139","4,706697356",CONFIRMED
2.112.405.306,258.450,"4,89E+06",42.20,1.2070,1.329.751.500,5562.00,4.601,7.560,-3.800,14.811,"0,000005097861651","2,211334439",FALSE POSITIVE
1.870.990.236,184.320,"6,43E+06",37.40,1.1930,1.326.894.900,6384.00,4.419,1.0860,-1.600,15.546,"0,000004104778236","2,534955621",FALSE POSITIVE
5.566.486.910,1.093.100,"6,95E+06",103.60,9.350,1.330.330.500,4694.00,2.564,12.7010,2.000,9.837,"0,000008182150442","2,636095598",FALSE POSITIVE
1.332.538.340,373.700,"6,24E+05",9.70,1.640,1.320.660.000,5520.00,4.572,8.180,-800,15.627,"0,00001168509218","0,7899367063",FALSE POSITIVE
1.241.483.276,219.500,"1,41E+06",32.00,1.2270,1.321.002.800,6140.00,4.394,1.0530,-2.000,13.482,"0,000007366859877","1,187434209",FALSE POSITIVE
3.015.519.430,317.130,"1,60E+09",367.30,8.510,1.329.436.370,5299.00,3.672,2.7610,-1.600,17.357,"0,000004381915059","39,9474655",FALSE POSITIVE
2.112.395.777,277.140,"2,63E+09",243.20,1.2850,1.340.344.480,5780.00,4.438,1.2000,0,17.388,"0,000005466541888","51,2445119",FALSE POSITIVE
14.844.483.600,609.100,"1,78E+06",10.50,1.490,1.435.760.000,6642.00,4.057,1.8460,-200,12.345,"0,000001709669892","1,333791588",CONFIRMED
2.252.417.903,197.670,"3,23E+08",129.50,1.1980,1.324.363.390,3979.00,4.699,5.440,-2.600,15.625,"0,000003656626059","17,97108789",FALSE POSITIVE
2.900.613.144,373.570,"1,65E+09",617.70,3.340,1.334.228.710,5977.00,4.472,9.310,-3.000,16.943,"0,000005366250477","40,67923303",FALSE POSITIVE
174.769.712.200,235.690,"6,81E+08",100.40,1.0360,1.724.723.220,5704.00,4.575,8.040,-3.000,15.549,"0,00000005619060959","26,10344805",FALSE POSITIVE
31.432.846.490,535.410,"1,79E+09",154.00,8.150,1.381.125.900,5780.00,4.438,1.2000,0,17.481,"0,0000007097273232","42,29302543",FALSE POSITIVE
1.721.100.570,192.200,"2,97E+05",9.30,7.670,1.327.606.800,5700.00,4.327,1.1760,3.400,13.351,"0,000004653030435","0,5449770637",CANDIDATE
9.726.754.470,1.962.140,"6,64E+07",366.40,4.6760,1.394.763.500,6327.00,3.840,2.4330,-600,13.211,"0,000008405253118","8,149601217",FALSE POSITIVE
8.096.939.227,288.330,"1,43E+09",177.90,7.860,1.326.464.660,6572.00,4.208,1.4180,-2.800,17.637,"0,000001483739678","37,80079364",FALSE POSITIVE
642.348.650,211.840,"3,96E+08",231.70,9.660,1.319.110.780,5441.00,4.553,7.910,-2.600,16.639,"0,00001374123954","19,89899495",FALSE POSITIVE
130.419.418.700,416.500,"2,29E+07",90.40,1.2580,2.297.584.240,5770.00,3.946,1.6850,-4.600,11.241,"0,0000001330642847","4,786334715",FALSE POSITIVE
1.785.265.270,622.330,"1,73E+07",123.10,1.2620,1.331.265.000,6505.00,4.342,1.2280,-600,14.026,"0,00001452468555","4,163051765",FALSE POSITIVE
4.859.144.100,385.880,"2,18E+07",81.60,9.320,1.326.666.000,6586.00,4.361,1.2070,-800,14.113,"0,000003308881771","4,672900598",FALSE POSITIVE
5.950.778.130,560.000,"7,62E+06",71.90,8.810,1.350.646.900,5122.00,2.886,9.8280,700,12.861,"0,000003921055839","2,760072463",FALSE POSITIVE
99.673.478.000,96.800,"2,50E+07",12.60,11.6846,2.193.348.300,4932.00,4.777,4.920,-25.000,15.801,"0,00000004046546197","4,995998399",FALSE POSITIVE
4.742.552.100,111.000,"3,58E+07",10.90,8.510,1.331.375.500,6161.00,4.454,1.0530,700,15.432,"0,0000009752133245","5,985816569",CANDIDATE
955.297.055,174.050,"8,46E+06",67.30,1.1930,1.321.793.520,5319.00,4.548,7.340,-5.600,15.450,"0,000007591443201","2,908779813",FALSE POSITIVE
280.476.576.000,3.224.000,"6,51E+06",38.70,9.740,2.993.871.000,5869.00,4.528,8.920,-1.400,13.608,"0,0000004789467101","2,551862065",FALSE POSITIVE
152.825.598.900,2.268.800,"2,17E+07",98.90,4.090,1.974.133.900,4991.00,2.933,7.5060,-1.800,13.226,"0,0000006185700172","4,66208108",FALSE POSITIVE
47.109.630.600,574.100,"7,52E+06",35.10,1.2300,1.441.317.200,5258.00,3.597,2.7800,-4.200,13.731,"0,0000005077694949","2,742626478",CANDIDATE
2.416.601.490,196.990,"8,36E+05",33.70,350,1.315.371.300,5705.00,4.444,1.0260,3.400,12.737,"0,000003396470912","0,9143303561",CONFIRMED
4.252.082.243,275.430,"8,29E+07",254.80,1.2680,1.342.999.470,5802.00,4.492,7.940,-9.200,15.286,"0,000002698971785","9,105218284",FALSE POSITIVE
14.180.228.311,453.440,"1,73E+09",472.30,7.950,1.431.276.230,6289.00,4.330,1.1420,-2.600,17.427,"0,000001332371589","41,56200188",FALSE POSITIVE
282.525.355.800,1.079.650,"9,75E+07",696.00,2.480,3.630.719.250,5725.00,4.506,9.130,0,12.620,"0,0000001592261216","9,87238573",CONFIRMED
1.878.876.730,660.887,"8,24E+09",3176.90,4.410,1.330.741.983,6569.00,4.281,1.2350,-4.200,13.244,"0,00001465607503","90,79592502",FALSE POSITIVE
17.793.911.590,431.940,"9,34E+08",247.00,6.920,1.340.356.280,5780.00,4.438,1.2000,0,16.328,"0,000001011441465","30,56059554",FALSE POSITIVE
7.942.583.252,706.120,"8,83E+08",855.40,1.5220,1.348.170.620,5516.00,3.765,2.1780,-4.800,15.994,"0,000003704294401","29,71985868",FALSE POSITIVE
15.852.310.850,487.070,"4,38E+09",252.40,6.2860,1.425.245.100,5780.00,4.438,1.2000,0,17.518,"0,000001280228701","66,17099062",FALSE POSITIVE
2.415.925.551,977.690,"5,61E+09",1598.30,5.110,1.336.100.040,8796.00,3.711,3.2780,-5.000,14.467,"0,00001686189515","74,89793055",FALSE POSITIVE
656.201.038,417.901,"1,75E+09",2065.80,1.4390,1.320.994.299,6025.00,4.472,9.990,200,15.168,"0,0000265353766","41,81626478",FALSE POSITIVE
2.617.280.959,966.100,"3,09E+07",262.40,3.6510,1.323.919.630,6432.00,4.207,1.3450,-3.400,13.306,"0,0000153801473","5,558686895",FALSE POSITIVE
18.577.903.000,2.011.000,"9,98E+05",6.60,1.050,1.421.710.000,6432.00,4.207,1.3450,-3.400,13.306,"0,000004510286584","0,9989994995",CANDIDATE
1.412.524.016,574.859,"1,76E+09",1475.40,8.460,1.317.044.290,6690.00,4.375,1.1740,-2.200,14.964,"0,00001695720431","41,92612551",FALSE POSITIVE
5.776.767.320,682.200,"5,79E+07",74.10,1.2730,1.315.416.000,4401.00,4.621,6.450,-1.800,15.466,"0,000004920572082","7,612358373",FALSE POSITIVE
88.406.787.180,1.230.790,"1,72E+07",328.00,5.350,1.762.746.190,5611.00,4.388,1.0730,3.600,12.160,"0,0000005800789544","4,152589554",CONFIRMED
3.635.723.653,218.620,"8,00E+05",43.10,6.770,1.346.084.000,6422.00,4.249,1.2950,-2.400,11.826,"0,000002505461783","0,894427191",FALSE POSITIVE
369.181.947.000,323.900,"9,13E+06",9.90,210,3.995.169.000,5959.00,4.546,8.590,-3.200,14.433,"0,00000003655604897","3,021588986",FALSE POSITIVE
45.396.838.500,447.700,"1,36E+07",38.90,1.2350,1.369.388.500,5649.00,4.633,7.050,-7.000,15.024,"0,0000004109133429","3,681304117",FALSE POSITIVE
15.160.166.000,585.600,"3,08E+06",26.10,2.280,1.365.598.200,5940.00,4.300,1.1910,200,13.590,"0,000001609481057","1,754707953",FALSE POSITIVE
2.630.094.380,1.122.600,"3,89E+06",69.40,1.1950,1.322.251.700,6338.00,4.418,1.0910,-1.000,14.651,"0,00001778453289","1,972054766",FALSE POSITIVE
9.405.270.280,207.600,"4,71E+06",20.70,1.2120,1.345.518.100,6347.00,4.464,9.960,-3.400,14.685,"0,0000009196971211","2,170023041",FALSE POSITIVE
4.157.137.660,180.800,"7,70E+05",9.20,1.210,1.322.168.900,6470.00,4.301,1.3240,1.200,12.280,"0,000001812144304","0,8774964387",FALSE POSITIVE
3.213.690.400,220.500,"5,58E+05",19.20,5.700,1.329.825.200,6184.00,4.151,1.5790,1.800,12.618,"0,00000285886282","0,7469939759",FALSE POSITIVE
2.870.660.260,154.100,"4,51E+06",13.20,2.860,1.336.639.300,5910.00,4.578,7.960,-5.200,15.413,"0,00000223670959","2,123205124",FALSE POSITIVE
31.246.110.880,476.000,,,,1.384.604.477,,,,,14.706,"0,0000006347456619",0,FALSE POSITIVE
82.372.084.580,635.000,,,,2.084.205.685,,,,,14.688,"0,000000321205096",0,FALSE POSITIVE
991.105.114,221.370,"2,86E+09",273.80,6.230,1.318.933.830,4769.00,4.673,5.780,-9.200,16.948,"0,000009306530528","53,51541834",FALSE POSITIVE
12.425.580.393,5.720.120,"1,13E+07",58.80,1.2220,1.415.382.062,4594.00,4.580,7.430,3.000,14.652,"0,00001918126363","3,363034344",FALSE POSITIVE
138.944.022.000,1.061.100,"5,30E+06",28.00,1.950,1.539.064.500,6014.00,4.362,1.1150,0,14.208,"0,0000003182036864","2,302607218",CONFIRMED
12.426.045.400,2.776.910,"5,82E+06",55.70,9.670,1.415.025.000,5645.00,4.569,8.170,-2.000,15.604,"0,000009311456671","2,412674864",FALSE POSITIVE
12.426.000.200,3.019.660,"4,69E+06",47.80,9.710,1.339.385.000,5645.00,4.569,8.170,-2.000,15.604,"0,00001012547599","2,164717072",FALSE POSITIVE
1.506.501.360,311.260,"6,69E+05",41.90,5.560,1.329.895.200,5607.00,4.381,9.480,-3.400,12.903,"0,000008608798512","0,8179242019",FALSE POSITIVE
968.026.356,71.430,"2,13E+06",32.60,550,1.317.561.620,6469.00,4.385,1.1930,700,14.479,"0,000003074554718","1,458423807",CANDIDATE
1.179.969.562,197.450,"1,11E+07",277.90,1.2440,1.333.819.420,5500.00,3.491,3.8990,-200,12.989,"0,000006972284369","3,330615559",FALSE POSITIVE
10.101.767.390,212.670,"6,02E+06",28.80,1.2510,1.318.066.700,6058.00,4.540,8.670,-4.000,14.694,"0,0000008771979851","2,452957399",FALSE POSITIVE
10.579.100.090,145.530,"3,29E+06",17.90,4.040,1.410.725.100,6323.00,4.418,1.0930,-800,14.572,"0,0000005731820238","1,814662503",CANDIDATE
1.480.283.464,248.600,"6,05E+05",21.30,580,1.343.725.400,5897.00,4.250,1.2590,200,13.522,"0,000006997533638","0,7778174593",CONFIRMED
15.420.409.367,237.070,"1,48E+08",268.50,9.550,1.335.166.090,5468.00,4.505,8.800,400,15.596,"0,0000006405742177","12,14866248",FALSE POSITIVE
9.976.820.720,348.730,"9,67E+06",31.30,220,1.317.682.500,5500.00,4.416,9.280,-1.600,14.943,"0,000001456417538","3,109340766",CONFIRMED
61.491.341.500,962.700,"3,69E+07",70.50,9.200,1.636.319.400,4796.00,4.656,5.980,-8.000,15.943,"0,0000006523276127","6,076512157",FALSE POSITIVE
5.026.381.500,438.400,"7,72E+05",8.50,1.850,1.355.595.000,5783.00,4.418,9.620,-2.400,14.877,"0,000003634158423","0,8786353055",CANDIDATE
16.003.516.790,400.100,"6,68E+06",29.90,1.2090,1.463.881.200,5283.00,4.594,6.950,-6.200,14.733,"0,000001041698119","2,585149899",FALSE POSITIVE
1.863.908.860,441.400,"1,76E+06",18.30,1.2000,1.321.974.100,6689.00,3.594,3.3810,-2.600,13.027,"0,000009867256421","1,327026752",FALSE POSITIVE
2.037.439.420,310.300,"1,13E+06",16.00,1.020,1.315.589.300,5751.00,4.577,7.740,-5.200,15.047,"0,000006345791948","1,060660172",FALSE POSITIVE
332.749.840.000,1.477.000,"5,18E+06",8.70,1.296,3.869.102.000,6372.00,4.375,1.1120,-2.000,15.487,"0,0000001849487491","2,276181012",FALSE POSITIVE
45.603.047.850,835.000,,,,1.713.200.100,,,,,15.206,"0,0000007629241533",0,FALSE POSITIVE
2.468.101.500,283.000,"1,73E+06",22.10,6.890,1.320.769.200,5516.00,4.466,8.720,-2.400,14.874,"0,000004777626312","1,314534138",FALSE POSITIVE
12.534.499.090,602.000,,,,1.349.507.800,,,,,15.725,"0,000002001143656",0,FALSE POSITIVE
215.152.180.000,1.997.000,"2,64E+06",6.70,2.999,1.719.130.000,5914.00,4.563,8.280,-3.800,15.075,"0,0000003867417627","1,625423022",FALSE POSITIVE
3.172.757.110,540.400,"3,13E+06",30.10,300,1.339.894.400,5058.00,4.610,7.390,-400,15.936,"0,000007096876907","1,769745744",FALSE POSITIVE
6.682.312.490,325.100,"4,87E+05",12.30,8.920,1.321.885.300,5343.00,3.764,2.5060,800,13.052,"0,000002027117611","0,6978538529",CANDIDATE
736.194.480,111.480,"2,47E+06",27.20,6.890,1.320.834.100,6355.00,4.418,1.0900,-1.200,15.145,"0,000006309474094","1,572577502",FALSE POSITIVE
10.186.707.590,749.800,"2,61E+06",35.50,6.770,1.325.184.300,3995.00,4.694,5.550,-2.000,14.651,"0,000003066905218","1,616168308",FALSE POSITIVE
365.994.154.000,1.307.100,"6,99E+06",23.80,8.353,2.176.814.300,6074.00,4.466,9.650,-2.400,14.050,"0,0000001488070217","2,642915057",FALSE POSITIVE
540.289.560,361.900,"2,94E+06",58.40,1.1810,1.318.513.300,5997.00,4.483,9.930,700,14.568,"0,00002790941707","1,71318417",FALSE POSITIVE
2.490.474.680,220.030,"2,22E+06",20.70,5.220,1.334.422.500,6067.00,4.433,9.970,-2.400,15.429,"0,000003681192481","1,490637448",FALSE POSITIVE
2.172.579.630,157.940,"3,36E+06",27.10,1.1070,1.330.042.900,6038.00,4.340,9.710,-9.400,14.845,"0,000003029041257","1,831665908",FALSE POSITIVE
3.307.669.761,167.200,"2,43E+06",66.70,6.020,1.315.674.300,5959.00,3.829,2.3820,2.600,12.936,"0,000002106215907","1,559166444",FALSE POSITIVE
3.183.961.388,378.750,"3,93E+08",339.20,6.770,1.328.653.550,5716.00,3.963,1.7600,-1.000,12.678,"0,000004956482845","19,81615503",FALSE POSITIVE
48.507.991.000,898.400,"2,89E+06",11.40,9.440,1.483.182.000,6031.00,4.476,9.660,-1.200,15.365,"0,0000007716941593","1,699705857",FALSE POSITIVE
759.766.456,532.300,"4,81E+06",73.00,1.2380,1.317.904.000,6174.00,4.455,1.0260,-800,15.932,"0,00002919208461","2,192031022",FALSE POSITIVE
1.219.034.472,215.100,"6,92E+07",99.20,750,1.321.002.350,5833.00,4.333,1.1920,3.400,14.914,"0,000007352130072","8,320937447",FALSE POSITIVE
7.373.392.450,288.300,"1,25E+06",36.60,1.1040,1.340.101.000,6484.00,4.360,1.0930,-5.400,12.197,"0,000001629168674","1,118033989",FALSE POSITIVE
4.708.470.970,605.030,"3,26E+08",607.20,4.180,1.341.530.650,6214.00,4.391,1.0610,-2.400,14.417,"0,000005354091274","18,06156139",FALSE POSITIVE
2.404.556.949,749.180,"4,09E+06",147.10,9.700,1.316.761.600,6426.00,4.013,1.7750,-2.400,13.474,"0,00001298194802","2,021633003",FALSE POSITIVE
66.119.119.000,308.600,"8,62E+06",9.80,2.560,1.452.356.000,5828.00,4.462,1.0280,3.200,15.978,"0,0000001944722423","2,935983651",CANDIDATE
982.090.079,144.892,"5,40E+07",304.10,1.2780,1.317.014.520,5472.00,4.573,7.420,-5.200,15.933,"0,000006147263673","7,34622352",CANDIDATE
2.972.047.661,119.800,"5,95E+07",20.00,1.2070,1.332.498.700,4491.00,4.580,7.110,1.200,15.772,"0,000001679537893","7,71038261",FALSE POSITIVE
2.237.180.102,147.340,"4,94E+06",23.30,3.740,1.336.818.500,5080.00,4.538,7.930,0,15.938,"0,000002744153974","2,22216111",FALSE POSITIVE
933.742.320,655.200,"3,51E+06",49.10,1.1880,1.315.247.700,5553.00,4.577,8.060,-1.600,15.239,"0,00002923718826","1,874566617",FALSE POSITIVE
134.763.089.970,877.000,,,,1.319.446.300,,,,,14.922,"0,0000002711548591",0,FALSE POSITIVE
495.434.094,124.960,"2,88E+06",57.20,90,1.334.587.160,5529.00,4.471,9.360,1.400,14.672,"0,00001050930231","1,696761621",FALSE POSITIVE
8.480.313.020,598.800,"1,07E+06",20.20,7.650,1.358.674.500,6541.00,3.778,2.4300,-4.800,13.124,"0,00000294210838","1,034408043",FALSE POSITIVE
5.405.343.830,232.000,,,,1.318.513.595,,,,,14.313,"0,000001788353705",0,FALSE POSITIVE
666.826.540,78.470,"5,12E+06",33.40,8.560,1.330.412.020,3993.00,4.696,5.540,-2.000,15.745,"0,000004903199164","2,261857644",CANDIDATE
882.131.829,681.060,"3,62E+07",70.60,9.680,1.319.007.160,6168.00,4.482,9.110,-5.400,15.039,"0,00003216922808","6,017391461",FALSE POSITIVE
489.682.339,174.950,"4,32E+09",628.20,4.410,1.315.738.141,3898.00,4.735,5.300,-1.000,16.946,"0,00001488635132","65,70159815",FALSE POSITIVE
364.751.562.000,1.305.700,"1,48E+07",25.50,8.750,1.354.751.400,4386.00,4.629,6.300,-2.600,15.188,"0,0000001491540334","3,849025851",CONFIRMED
2.189.098.506,514.980,"2,53E+07",194.90,1.2580,1.320.809.370,5681.00,4.551,8.590,-600,15.753,"0,000009801980103","5,03358719",FALSE POSITIVE
708.805.500,367.890,"1,76E+08",195.60,1.2380,1.321.682.390,5989.00,4.500,9.080,-3.000,15.036,"0,00002162617248","13,25707358",FALSE POSITIVE
88.821.421.000,935.000,"3,94E+06",7.80,1.6227,1.604.918.000,5081.00,3.484,3.3650,-1.800,13.747,"0,0000004386141642","1,984187491",FALSE POSITIVE
1.507.761.203,309.600,"2,77E+07",153.10,1.2920,1.329.427.170,5069.00,4.530,8.180,1.400,15.583,"0,000008555731487","5,266592826",FALSE POSITIVE
1.506.019.633,240.800,"1,37E+06",18.80,5.280,1.330.280.900,6065.00,4.454,8.960,-7.000,15.005,"0,000006662153078","1,170042734",FALSE POSITIVE
572.513.875,235.300,"4,93E+05",10.20,400,1.317.760.000,5171.00,4.576,7.600,-1.400,15.078,"0,00001712476692","0,7021395873",FALSE POSITIVE
35.145.781.220,225.300,"6,79E+07",86.80,1.2760,1.364.935.690,5437.00,4.554,7.830,-3.000,15.838,"0,0000002671017594","8,239781551",FALSE POSITIVE
3.690.317.047,137.840,"4,66E+06",43.00,1.1510,1.315.420.940,6120.00,4.395,1.0540,-1.800,14.336,"0,000001556325178","2,157544901",FALSE POSITIVE
105.956.681.500,699.880,"2,29E+07",51.80,3.220,1.820.512.700,5327.00,4.581,8.000,200,15.795,"0,0000002752225367","4,781631521",CONFIRMED
2.956.005.630,267.170,"7,61E+05",35.50,4.080,1.340.632.200,5668.00,4.472,9.160,-1.000,12.580,"0,000003765920883","0,8723531395",FALSE POSITIVE
11.805.707.539,204.940,"2,05E+07",124.90,1.0150,1.330.508.110,6065.00,3.888,1.8910,-5.600,12.829,"0,0000007233083353","4,530011038",FALSE POSITIVE
25.371.055.500,373.900,"7,86E+05",8.30,7.420,1.418.015.000,6029.00,4.127,1.4940,-200,13.780,"0,0000006140527605","0,8865664104",FALSE POSITIVE
1.386.802.290,170.650,"2,42E+06",84.40,1.1150,1.325.320.380,6823.00,4.040,2.0370,3.600,12.655,"0,000005127202859","1,556598856",CANDIDATE
8.589.668.930,696.200,"4,30E+06",47.50,120,1.320.193.600,3837.00,829,803.070,-3.200,13.866,"0,000003377118905","2,072679425",FALSE POSITIVE
4.468.456.599,141.950,"9,07E+06",39.10,1.2070,1.387.415.840,5869.00,4.513,9.420,700,13.954,"0,000001323630028","3,011145961",FALSE POSITIVE
933.754.669,404.800,"8,93E+05",43.20,7.280,1.324.430.600,6443.00,4.146,1.4570,-3.400,13.343,"0,00001806327425","0,9449867724",FALSE POSITIVE
86.798.766.490,299.000,,,,1.998.950.600,,,,,15.092,"0,0000001435312256",0,FALSE POSITIVE
164.575.067.470,957.000,,,,2.220.364.800,,,,,13.215,"0,0000002422906496",0,FALSE POSITIVE
1.710.308.030,271.800,"2,16E+06",21.00,2.820,1.316.107.000,5790.00,4.528,9.000,-200,15.862,"0,000006621614236","1,469693846",FALSE POSITIVE
79.920.131.900,448.200,"1,33E+07",21.90,6.230,1.972.172.100,3812.00,4.767,4.760,-3.000,15.577,"0,0000002336707855","3,642526596",FALSE POSITIVE
199.311.300.000,643.000,"3,84E+06",6.50,6.890,1.724.242.000,5662.00,4.577,7.890,-3.400,15.370,"0,0000001344212128","1,958570908",FALSE POSITIVE
157.821.310.000,1.242.000,"1,92E+06",6.90,1.495,1.377.418.000,6082.00,4.342,1.1470,-200,14.856,"0,0000003279024867","1,386722755",FALSE POSITIVE
2.286.125.730,1.240.800,"3,02E+06",45.30,1.1880,1.335.304.900,6063.00,4.476,1.0120,700,15.116,"0,0000226146792","1,736663468",FALSE POSITIVE
199.668.760.000,899.600,"2,52E+06",13.90,460,1.316.090.000,5678.00,4.409,9.210,-4.000,14.033,"0,0000001877275811","1,587135785",CONFIRMED
1.332.549.710,469.000,"1,58E+06",35.30,7.410,1.320.541.500,6150.00,4.410,1.1940,-4.000,15.271,"0,0000146648688","1,258173279",FALSE POSITIVE
469.334.634,88.640,"3,40E+06",49.10,9.500,1.317.364.560,5888.00,4.394,1.1980,-2.400,14.670,"0,000007869296374","1,844993225",FALSE POSITIVE
849.277.809,313.700,"6,91E+06",17.10,1.1870,1.321.764.900,5743.00,4.553,8.530,-1.400,15.845,"0,00001539052733","2,62830744",FALSE POSITIVE
71.452.316.700,627.600,"2,17E+06",16.60,170,1.488.081.400,6148.00,4.132,1.4880,-1.000,13.781,"0,0000003659783364","1,472752525",CONFIRMED
1.752.564.549,350.300,"1,17E+06",38.00,7.410,1.327.188.900,6221.00,4.333,1.1800,-200,13.608,"0,00000832827147","1,079814799",FALSE POSITIVE
566.816.802,198.100,"9,40E+05",12.90,4.140,1.317.798.300,4665.00,4.584,7.040,-800,15.678,"0,00001456231826","0,9695359715",FALSE POSITIVE
1.752.553.762,387.700,"4,15E+06",32.50,3.460,1.327.273.500,4408.00,4.713,5.290,-9.400,15.828,"0,00000921750135","2,036418425",FALSE POSITIVE
2.065.351.521,266.100,"1,73E+06",25.30,6.300,1.331.560.100,5266.00,4.536,7.490,-4.600,14.788,"0,000005368335553","1,31605471",FALSE POSITIVE
2.253.551.793,366.000,"1,20E+06",42.10,7.610,1.324.798.000,6526.00,4.217,1.4260,-1.400,13.121,"0,000006767095412","1,093617849",FALSE POSITIVE
1.063.788.610,107.200,"2,52E+06",21.50,4.660,1.315.246.500,5265.00,4.400,1.2020,4.600,14.229,"0,000004198829189","1,585875153",CONFIRMED
123.114.947.730,1.724.000,,,,1.722.630.100,,,,,9.473,"0,0000005834655715",0,FALSE POSITIVE
1.854.493.861,423.670,"1,29E+07",108.20,1.2790,1.324.905.600,5431.00,4.563,8.430,1.200,14.898,"0,000009518994394","3,58789632",FALSE POSITIVE
1.020.713.389,87.300,"1,02E+06",11.30,4.250,1.322.030.900,5815.00,4.520,8.700,-2.600,15.186,"0,000003563684026","1,011434625",FALSE POSITIVE
2.199.063.800,319.700,"3,45E+06",19.30,4.890,1.330.694.800,5003.00,4.572,7.070,-3.800,15.957,"0,000006057501985","1,856879102",FALSE POSITIVE
132.133.101.100,2.671.500,"7,96E+07",284.30,6.060,1.491.728.800,5067.00,2.877,8.1210,-3.600,9.715,"0,0000008424270608","8,91975336",FALSE POSITIVE
1.120.646.438,176.640,"3,23E+06",45.70,1.1820,1.315.919.700,4972.00,3.449,4.0340,3.600,13.695,"0,000006567637883","1,7958285",FALSE POSITIVE
1.710.279.417,225.200,"2,29E+06",19.90,4.730,1.316.173.900,5834.00,4.472,1.0230,3.600,15.795,"0,000005486432942","1,512613632",FALSE POSITIVE
